Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
Toyota,Prius,2013,Automatic,27000,Hybrid,0,68.9,1.8,17353
BMW,X4,2019,Semi-Auto,7356,Diesel,145,40.9,3,38495
BMW,X4,2019,Semi-Auto,4068,Diesel,150,40.9,3,36490
Toyota,Verso,2018,Semi-Auto,3252,Petrol,145,43.5,1.8,17995
Hyundai,IX20,2015,Manual,57819,Petrol,125,50.4,1.4,6498
Mercedes,S Class,2019,Automatic,1284,Diesel,145,52.3,2.9,55298
Hyundai,Santa Fe,2019,Semi-Auto,9970,Diesel,145,39.2,2.2,30999
Ford,Grand C-MAX,2017,Manual,15371,Petrol,30,54.3,1,11498
Mercedes,GLS Class,2017,Automatic,22957,Diesel,145,37.2,3,38580
Skoda,Scala,2019,Manual,4352,Petrol,145,49.6,1,15795
Toyota,GT86,2020,Manual,1055,Petrol,145,33.2,2,27995
Mercedes,GL Class,2015,Semi-Auto,36281,Diesel,330,36.2,3,31998
VW,Tiguan Allspace,2019,Automatic,5000,Diesel,145,39.2,2,31899
Mercedes,CLA Class,2017,Automatic,27941,Diesel,145,68.9,2.1,14800
Vauxhall,Combo Life,2019,Manual,9585,Petrol,145,42.2,1.2,14691
Skoda,Yeti,2014,Manual,12256,Diesel,140,55.4,2,9999
BMW,X6,2020,Semi-Auto,3000,Diesel,145,34.9,3,59989
BMW,Z4,2020,Semi-Auto,10,Petrol,145,37.2,2,33990
Mercedes,S Class,2009,Automatic,79980,Diesel,325,34,3,8990
VW,Tiguan Allspace,2019,Semi-Auto,3700,Diesel,150,44.1,2,29000
Audi,A7,2020,Semi-Auto,6150,Diesel,145,38.7,3,42995
Skoda,Scala,2019,Manual,1000,Petrol,145,49.6,1,14995
Audi,A7,2018,Semi-Auto,27431,Diesel,145,52.3,3,25950
VW,Tiguan Allspace,2019,Manual,39,Petrol,145,36.2,1.5,26498
Hyundai,IX20,2017,Manual,5003,Petrol,125,50.4,1.4,10300
Hyundai,IX20,2014,Automatic,19319,Petrol,200,43.6,1.6,7495
Audi,A8,2016,Automatic,33063,Petrol,330,30.1,4,33000
Mercedes,GLS Class,2017,Semi-Auto,23510,Diesel,150,37.2,3,38990
Hyundai,IX20,2016,Manual,18292,Diesel,125,50.4,1.4,9000
Mercedes,CLS Class,2015,Semi-Auto,46725,Diesel,145,56.5,2.1,17998
Ford,Tourneo Custom,2017,Manual,37950,Diesel,145,44.1,2,19989
Skoda,Kamiq,2019,Automatic,124,Petrol,145,44.1,1.5,19450
Skoda,Rapid,2016,Manual,36826,Diesel,0,78.5,1.4,7200
Toyota,Prius,2019,Automatic,4874,Hybrid,135,61.4,1.8,22000
Hyundai,Santa Fe,2019,Semi-Auto,2199,Diesel,145,39.2,2.2,36990
Ford,Tourneo Custom,2019,Manual,10750,Diesel,145,32.5,2,25495
Toyota,Prius,2016,Automatic,78500,Hybrid,0,94.1,1.8,13690
VW,Amarok,2018,Automatic,12231,Diesel,260,36.2,3,28900
Skoda,Rapid,2016,Manual,36364,Petrol,20,60.1,1.2,7000
Hyundai,Santa Fe,2017,Manual,29458,Diesel,200,47.1,2.2,17991
Vauxhall,Combo Life,2019,Manual,4136,Petrol,145,42.2,1.2,14995
BMW,6 Series,2017,Automatic,14400,Diesel,160,51.4,3,22449
Toyota,Hilux,2018,Automatic,29945,Diesel,260,36.2,2.4,20995
VW,Arteon,2019,Manual,3000,Diesel,145,52.3,2,29000
Toyota,Hilux,2018,Automatic,21189,Diesel,260,36.2,2.4,23698
Ford,Mustang,2018,Semi-Auto,5064,Petrol,145,23.5,5,33000
VW,Scirocco,2018,Manual,27995,Petrol,145,47.1,2,15000
Hyundai,IX20,2018,Manual,25833,Petrol,145,50.4,1.4,11490
Hyundai,Santa Fe,2018,Manual,30229,Diesel,145,47.1,2.2,19000
BMW,Z4,2020,Semi-Auto,101,Petrol,145,38.7,2,37975
Hyundai,I40,2013,Manual,83898,Diesel,30,65.7,1.7,5995
Mercedes,S Class,2019,Automatic,2931,Hybrid,135,100.9,3,56890
BMW,X4,2019,Automatic,3502,Diesel,145,42.8,2,38380
VW,Arteon,2018,Semi-Auto,27715,Petrol,145,38.7,2,22495
Mercedes,S Class,2019,Semi-Auto,3835,Diesel,145,52.3,3,53999
Toyota,Prius,2016,Automatic,43463,Hybrid,0,94.1,1.8,17819
Vauxhall,Combo Life,2019,Manual,2674,Petrol,145,42.2,1.2,14759
Vauxhall,Zafira Tourer,2014,Manual,29000,Petrol,200,42.8,1.4,7995
VW,Amarok,2013,Manual,46725,Diesel,260,35.3,2,14888
Audi,RS5,2018,Semi-Auto,9641,Petrol,145,32.5,2.9,47895
VW,Arteon,2017,Semi-Auto,23178,Petrol,145,47.1,2,19995
Skoda,Kamiq,2020,Manual,1421,Petrol,145,47.9,1,19300
Toyota,Verso,2016,Manual,19000,Petrol,205,41.5,1.6,10990
Mercedes,GLS Class,2016,Automatic,23083,Diesel,305,37.2,3,37094
BMW,Z4,2016,Semi-Auto,25300,Petrol,205,41.5,2,18650
BMW,X4,2019,Semi-Auto,509,Diesel,145,42.8,2,35109
BMW,X6,2019,Automatic,1000,Petrol,145,26.4,3,66290
Hyundai,Santa Fe,2018,Semi-Auto,17496,Diesel,145,39.2,2.2,29498
Skoda,Rapid,2017,Manual,15255,Petrol,145,62.8,1,9295
Toyota,Avensis,2016,Manual,75710,Diesel,30,61.4,2,8799
Vauxhall,Combo Life,2019,Manual,800,Diesel,145,50.4,1.5,16899
BMW,i3,2017,Automatic,41949,Hybrid,140,470.8,0,19998
BMW,6 Series,2018,Semi-Auto,21525,Diesel,150,49.6,3,27990
VW,Tiguan Allspace,2019,Semi-Auto,6572,Diesel,150,39.2,2,26690
Mercedes,GLS Class,2018,Automatic,14718,Diesel,145,37.2,3,41995
BMW,M2,2020,Automatic,4500,Petrol,145,29.1,3,46995
Ford,KA,2013,Manual,40000,Petrol,30,57.7,1.2,4750
Mercedes,GLS Class,2018,Automatic,7390,Petrol,150,23,5.5,72950
Skoda,Scala,2019,Semi-Auto,11814,Petrol,150,45.6,1.5,16490
Audi,A7,2017,Semi-Auto,16236,Diesel,145,61.4,3,23990
Ford,Grand C-MAX,2017,Manual,30788,Diesel,30,64.2,1.5,9990
Hyundai,IX20,2016,Manual,27696,Petrol,125,50.4,1.4,7194
Ford,Edge,2018,Automatic,13649,Diesel,150,47.9,2,23000
VW,Beetle,2012,Manual,15000,Petrol,235,37.2,2,8699
VW,Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.3,2,23995
Ford,Galaxy,2018,Semi-Auto,34880,Diesel,145,52.3,2,17995
VW,Jetta,2018,Manual,11749,Diesel,145,70.6,2,12995
Mercedes,S Class,2019,Automatic,2075,Diesel,145,52.3,2.9,54999
Mercedes,CLA Class,2016,Manual,33231,Petrol,125,51.4,1.6,16000
BMW,X4,2019,Semi-Auto,15508,Diesel,145,40.9,3,36750
Skoda,Rapid,2018,Manual,15081,Petrol,145,61.4,1,8990
BMW,M4,2019,Semi-Auto,934,Petrol,150,34,3,49980
Skoda,Yeti,2015,Manual,63813,Petrol,125,51.4,1.2,9250
Mercedes,V Class,2018,Manual,38004,Diesel,145,46.3,2.1,17495
Vauxhall,Agila,2014,Manual,25102,Petrol,30,55.4,1.2,4599
Mercedes,V Class,2018,Semi-Auto,15640,Diesel,145,45.6,2.2,38782
Toyota,Avensis,2015,Manual,69426,Diesel,30,61.4,2,8600
Audi,RS4,2018,Semi-Auto,12000,Petrol,145,32.1,2.9,52495
Hyundai,I800,2018,Manual,36164,Diesel,145,28,2.5,15498
Hyundai,IX35,2015,Manual,48823,Petrol,165,44.1,1.6,8498
BMW,M4,2019,Semi-Auto,152,Petrol,145,34,3,43480
VW,Tiguan Allspace,2019,Manual,53,Petrol,150,36.2,1.5,24998
Ford,Galaxy,2018,Semi-Auto,25700,Diesel,145,52.3,2,19199
BMW,Z4,2019,Automatic,5500,Petrol,145,38.7,2,30969
VW,Shuttle,2018,Semi-Auto,33455,Diesel,145,47.1,2,25500
Ford,Galaxy,2018,Manual,8346,Diesel,145,56.5,2,16475
Skoda,Scala,2019,Semi-Auto,4554,Petrol,150,47.1,1,15850
Hyundai,I40,2015,Manual,20660,Diesel,30,65.7,1.7,10690
Mercedes,X-CLASS,2018,Automatic,18000,Diesel,260,35.8,2.3,28990
Ford,Grand Tourneo Connect,2018,Manual,18232,Diesel,145,64.2,1.5,14900
VW,Scirocco,2017,Semi-Auto,22250,Petrol,145,44.1,2,16771
Ford,Grand C-MAX,2018,Manual,10652,Petrol,145,47.1,1,13647
Mercedes,GL Class,2014,Automatic,53407,Diesel,325,35.3,3,27499
VW,Amarok,2019,Automatic,25221,Diesel,260,33.6,3,27000
VW,Arteon,2019,Automatic,3712,Petrol,145,47.1,2,28490
Mercedes,CLS Class,2019,Semi-Auto,2609,Diesel,145,48.7,2.9,37500
VW,Caravelle,2019,Automatic,2222,Diesel,145,33.6,2,44450
Vauxhall,Combo Life,2018,Manual,5651,Diesel,145,53.3,1.5,15200
Ford,Galaxy,2017,Semi-Auto,27503,Diesel,145,52.3,2,17970
Skoda,Yeti,2013,Manual,95000,Diesel,30,61.4,1.6,5495
VW,Jetta,2011,Manual,10000,Diesel,20,67.3,1.6,5480
Ford,KA,2009,Manual,68441,Petrol,30,55.4,1.2,3295
VW,Arteon,2020,Semi-Auto,3000,Petrol,150,32.8,2,34000
VW,Arteon,2018,Semi-Auto,21299,Petrol,145,47.1,2,22995
Vauxhall,Zafira Tourer,2017,Manual,6000,Petrol,205,41.5,1.4,14990
Skoda,Scala,2019,Manual,4538,Petrol,150,49.6,1,15999
BMW,M5,2019,Automatic,3700,Petrol,145,24.1,4.4,69995
Ford,Tourneo Custom,2016,Manual,73000,Diesel,200,44.8,2,12995
VW,Arteon,2019,Manual,13,Diesel,145,52.3,2,27998
Ford,Grand C-MAX,2015,Semi-Auto,26217,Diesel,125,56.5,2,10499
Ford,Galaxy,2016,Manual,45973,Diesel,125,56.5,2,16170
Ford,Tourneo Custom,2017,Manual,47000,Diesel,200,44.8,2,16500
Hyundai,IX20,2019,Automatic,357,Petrol,145,34.5,1.6,14062
Mercedes,GLS Class,2020,Automatic,1000,Diesel,150,30.4,2.9,67899
Ford,Galaxy,2016,Manual,11100,Diesel,125,56.5,2,19998
Hyundai,I40,2015,Automatic,17200,Diesel,200,47.1,1.7,11995
Toyota,Prius,2017,Automatic,37199,Hybrid,140,85.6,1.8,18400
Skoda,Kamiq,2019,Manual,997,Petrol,145,47.9,1,16985
Skoda,Yeti,2017,Manual,30627,Petrol,145,51.4,1.2,11325
Toyota,Verso,2016,Manual,10863,Petrol,200,41.5,1.6,11700
VW,Scirocco,2017,Manual,10131,Petrol,145,47.1,2,15299
VW,Scirocco,2013,Manual,37940,Diesel,30,62.8,2,11500
VW,Scirocco,2016,Semi-Auto,25584,Diesel,30,57.6,2,14500
Audi,A8,2018,Semi-Auto,20672,Diesel,145,50.4,3,35950
Toyota,Prius,2015,Automatic,61253,Hybrid,0,72.4,1.8,14499
Vauxhall,GTC,2016,Manual,17363,Petrol,160,47.1,1.4,8460
Hyundai,IX20,2018,Manual,18390,Petrol,145,50.4,1.4,10109
Hyundai,I40,2017,Manual,59626,Diesel,150,67.3,1.7,8998
Mercedes,CLS Class,2015,Automatic,54000,Diesel,145,56.5,2.1,16490
Mercedes,CLS Class,2015,Semi-Auto,38792,Diesel,125,57.7,2.1,18099
Audi,A8,2018,Semi-Auto,6098,Diesel,145,50.4,3,37900
Mercedes,G Class,2018,Semi-Auto,13046,Petrol,145,21.4,4,139995
BMW,X4,2020,Semi-Auto,857,Diesel,145,40.9,3,43000
Hyundai,IX35,2014,Manual,35000,Diesel,150,53.3,1.7,8490
Mercedes,SLK,2004,Automatic,64015,Petrol,325,30,2.3,3990
Ford,KA,2015,Manual,12905,Diesel,30,57.7,1.2,4942
Ford,Galaxy,2018,Manual,9609,Diesel,145,55.4,2,21600
Mercedes,SLK,1998,Automatic,113557,Petrol,265,32.1,2.3,1990
Ford,Mustang,2020,Manual,50,Petrol,145,23.9,5,48000
VW,Beetle,2018,Manual,40551,Petrol,145,51.4,1.2,14490
Audi,A8,2018,Semi-Auto,4440,Petrol,145,37.7,3,40990
Mercedes,SLK,2015,Automatic,31576,Diesel,30,70.6,2.1,14800
Toyota,Verso,2015,Automatic,24321,Petrol,160,43.5,1.8,13749
Hyundai,I800,2018,Manual,37902,Diesel,145,37.7,2.5,14495
Vauxhall,Zafira Tourer,2017,Manual,28000,Petrol,200,42.2,1.4,9950
Hyundai,IX20,2018,Manual,14952,Diesel,150,64.2,1.6,11091
BMW,Z4,2019,Semi-Auto,4586,Petrol,150,33.2,3,35995
Hyundai,I40,2015,Manual,61599,Diesel,30,65.7,1.7,7640
Hyundai,Santa Fe,2016,Semi-Auto,48155,Diesel,235,42.2,2.2,17690
Vauxhall,Combo Life,2018,Manual,20203,Diesel,145,53.3,1.5,13380
Mercedes,V Class,2017,Semi-Auto,16830,Diesel,235,44.8,2.2,35995
Toyota,Prius,2017,Automatic,18136,Hybrid,0,85.6,1.8,20995
Mercedes,CLS Class,2019,Semi-Auto,5680,Diesel,145,48.7,2.9,37499
Toyota,Verso,2017,Manual,6741,Petrol,150,41.5,1.6,11498
Skoda,Yeti,2015,Manual,37256,Diesel,30,62.8,2,10200
Mercedes,GLS Class,2019,Automatic,18082,Diesel,145,37.2,3,44890
Mercedes,S Class,2019,Automatic,15251,Diesel,150,52.3,2.9,40900
Skoda,Kamiq,2020,Semi-Auto,500,Petrol,145,43.5,1.5,23295
Ford,KA,2010,Manual,61575,Petrol,30,55.4,1.2,3690
Toyota,Prius,2020,Automatic,1500,Hybrid,135,235,1.8,27990
Hyundai,I800,2019,Automatic,15927,Diesel,145,28,2.5,18995
Audi,Q8,2019,Automatic,4968,Diesel,145,33.6,3,50576
Vauxhall,Agila,2012,Automatic,32028,Petrol,145,49.6,1.2,5200
BMW,6 Series,2014,Automatic,67476,Diesel,160,49.6,3,16500
Mercedes,V Class,2019,Automatic,500,Diesel,145,38.2,2.1,27000
Toyota,Land Cruiser,2017,Semi-Auto,9200,Diesel,145,38.2,2.8,39495
BMW,X7,2019,Automatic,7791,Diesel,145,33.6,3,59988
Audi,A8,2018,Semi-Auto,2905,Diesel,145,40.4,3,36995
Mercedes,X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
Ford,KA,2013,Manual,44846,Petrol,30,57.7,1.2,3500
Ford,Grand C-MAX,2017,Manual,46391,Petrol,30,54.3,1,9995
VW,Scirocco,2015,Manual,23388,Diesel,20,55.4,2,12291
Vauxhall,Combo Life,2019,Manual,2026,Petrol,145,42.2,1.2,16937
BMW,X6,2018,Semi-Auto,11188,Diesel,150,40.9,3,37980
Ford,Grand C-MAX,2017,Automatic,18415,Diesel,30,58.9,1.5,10999
VW,Scirocco,2016,Automatic,23041,Diesel,125,53.3,2,13399
VW,Caravelle,2019,Semi-Auto,10000,Diesel,150,33.6,2,46950
Toyota,Verso,2017,Manual,36756,Petrol,200,41.5,1.6,10500
Ford,Grand C-MAX,2016,Manual,33000,Diesel,30,64.2,1.5,11736
Ford,Grand C-MAX,2015,Manual,38058,Diesel,125,60.1,1.6,8995
Mercedes,CLA Class,2020,Automatic,6000,Petrol,145,40.9,2,28990
Skoda,Scala,2020,Manual,3543,Petrol,145,49.6,1,18250
VW,Arteon,2018,Automatic,33024,Diesel,145,62.8,2,19899
Ford,Grand C-MAX,2018,Manual,11708,Diesel,145,64.2,1.5,13799
Ford,Edge,2017,Manual,29326,Diesel,200,47.9,2,20498
BMW,X7,2019,Semi-Auto,5071,Diesel,145,33.6,3,61875
Mercedes,GL Class,2016,Automatic,46864,Diesel,125,56.5,2.1,18499
VW,Beetle,2006,Manual,78356,Petrol,325,32.1,2,2695
Hyundai,I40,2016,Manual,29347,Diesel,30,65.7,1.7,10998
Mercedes,V Class,2018,Automatic,11875,Diesel,145,45.6,2.1,52000
VW,Scirocco,2018,Semi-Auto,23480,Petrol,150,44.1,2,18500
Ford,KA,2014,Manual,41760,Petrol,30,57.7,1.2,4895
Vauxhall,GTC,2017,Automatic,19965,Petrol,200,42.8,1.4,10990
VW,Arteon,2019,Semi-Auto,5851,Diesel,145,50.4,2,24985
Toyota,Prius,2015,Automatic,46230,Hybrid,10,64.2,1.8,20500
Audi,Q8,2018,Semi-Auto,16900,Diesel,145,32.8,3,62990
BMW,M2,2019,Semi-Auto,19548,Petrol,145,29.1,3,37990
Hyundai,I800,2017,Automatic,44749,Diesel,145,33.6,2.5,13499
Ford,KA,2014,Manual,13294,Petrol,30,57.7,1.2,5698
Mercedes,SLK,2014,Semi-Auto,35000,Diesel,150,56.5,2,14890
Ford,KA,2015,Manual,12864,Petrol,30,57.7,1.2,4950
Hyundai,Santa Fe,2016,Manual,21972,Diesel,200,47.1,2.2,17450
Mercedes,X-CLASS,2019,Automatic,600,Diesel,260,31.4,3,32995
Mercedes,CLS Class,2018,Semi-Auto,16432,Diesel,145,48.7,2.9,34480
Ford,Grand C-MAX,2016,Manual,26985,Petrol,30,54.3,1,10490
Audi,RS3,2019,Semi-Auto,3584,Petrol,145,29.7,2.5,47990
Vauxhall,Antara,2013,Semi-Auto,79856,Diesel,330,35.8,2.2,5490
Ford,Galaxy,2017,Semi-Auto,36708,Diesel,145,52.3,2,19000
Toyota,Prius,2019,Automatic,4454,Hybrid,135,64.2,1.8,24490
Hyundai,IX35,2015,Manual,43439,Diesel,160,51.4,2,9991
Hyundai,IX20,2016,Manual,25018,Petrol,125,50.4,1.4,8498
Mercedes,SLK,2002,Automatic,75034,Petrol,325,30,2.3,4990
Mercedes,GLS Class,2016,Automatic,32505,Diesel,305,37.2,3,34763
Mercedes,SLK,2015,Automatic,40000,Diesel,145,56.5,2.1,12990
BMW,M4,2018,Semi-Auto,4000,Petrol,145,33.6,3,55991
Toyota,Prius,2019,Automatic,2731,Hybrid,135,62.8,1.8,24961
Vauxhall,GTC,2015,Manual,34758,Petrol,160,47.1,1.4,7360
Mercedes,CLA Class,2016,Automatic,82100,Diesel,20,67.3,2.1,13295
VW,Jetta,2015,Manual,29546,Diesel,20,67.3,2,10000
Audi,RS4,2020,Semi-Auto,3000,Petrol,145,29.1,2.9,67000
Hyundai,IX20,2017,Manual,12536,Diesel,145,64.2,1.6,9500
Toyota,Verso,2008,Manual,83000,Petrol,260,36.7,1.8,3995
Mercedes,SLK,2016,Automatic,30128,Diesel,30,70.6,2.1,17499
VW,Beetle,2016,Manual,18442,Diesel,30,67.3,2,12000
Toyota,Prius,2016,Automatic,14749,Hybrid,0,85.6,1.8,17861
Skoda,Rapid,2017,Manual,13272,Petrol,145,57.7,1.2,8995
Toyota,Prius,2018,Automatic,18000,Hybrid,140,85.6,1.8,22000
Hyundai,IX35,2015,Automatic,39661,Diesel,265,41.5,2,10495
Vauxhall,Vivaro,2016,Manual,37409,Diesel,160,49.6,1.6,13498
Skoda,Rapid,2017,Manual,45551,Petrol,150,57.7,1.2,8391
Hyundai,IX35,2012,Manual,82833,Petrol,200,41.5,1.6,5588
BMW,X4,2016,Automatic,52135,Diesel,145,54.3,2,20000
VW,Caravelle,2006,Manual,178000,Diesel,325,34.4,2.5,7994
Ford,Galaxy,2018,Manual,37411,Diesel,145,56.5,2,17900
Mercedes,V Class,2016,Manual,20455,Diesel,200,46.3,2.1,36999
Audi,RS3,2015,Semi-Auto,35395,Petrol,300,34.9,2.5,29250
VW,Scirocco,2017,Manual,33514,Petrol,305,34.9,2,18000
Toyota,Verso,2003,Automatic,104000,Petrol,300,34.5,1.8,2395
Hyundai,IX20,2017,Automatic,11211,Petrol,150,43.5,1.6,9995
Vauxhall,Vivaro,2017,Manual,24000,Diesel,145,50.4,1.6,13980
Mercedes,X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
Ford,KA,2018,Manual,10051,Petrol,150,43.5,0,10000
BMW,X6,2019,Automatic,4331,Petrol,145,26.4,3,64652
VW,Scirocco,2017,Manual,14942,Diesel,145,67.3,2,16991
BMW,7 Series,2019,Semi-Auto,7515,Diesel,150,42.2,3,46990
Ford,Puma,2020,Manual,2500,Petrol,150,50.4,1,21999
VW,CC,2013,Manual,46000,Diesel,200,39.8,1.8,8791
Audi,A8,2019,Semi-Auto,1000,Diesel,145,40.4,3,42888
VW,Caravelle,2005,Automatic,140000,Diesel,325,31,2.5,13990
Skoda,Rapid,2019,Manual,12106,Petrol,145,58.9,1,9995
Mercedes,S Class,2019,Semi-Auto,11168,Diesel,145,52.3,3,47749
Mercedes,X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,23495
Mercedes,CLS Class,2019,Automatic,4105,Diesel,145,48.7,2.9,35590
VW,Amarok,2020,Automatic,4500,Diesel,260,36.2,3,30995
VW,Beetle,2016,Manual,19039,Petrol,145,48.7,1.4,11990
Skoda,Scala,2019,Manual,1500,Petrol,145,49.6,1,16495
Audi,RS6,2015,Semi-Auto,11484,Petrol,325,29.4,4,51995
Toyota,Camry,2019,Automatic,4416,Hybrid,135,52.3,2.5,26491
Mercedes,GL Class,2017,Manual,42830,Diesel,145,67.3,2.1,15899
Ford,KA,2013,Manual,45804,Petrol,30,57.7,1.2,3820
Vauxhall,Zafira Tourer,2015,Manual,8711,Petrol,200,42.2,1.4,10495
Toyota,Verso,2017,Semi-Auto,9589,Petrol,160,43.5,1.8,15980
VW,CC,2016,Automatic,35034,Diesel,125,58.9,2,12700
Vauxhall,GTC,2016,Manual,13270,Petrol,160,47.1,1.4,8430
Mercedes,V Class,2016,Automatic,33000,Diesel,235,44.8,2.1,29995
VW,Arteon,2019,Semi-Auto,3000,Petrol,150,47.1,2,27000
Mercedes,V Class,2018,Automatic,14777,Diesel,145,44.8,2.1,38995
Ford,Grand C-MAX,2016,Manual,26297,Diesel,30,64.2,1.5,10199
Vauxhall,Combo Life,2019,Manual,2859,Diesel,145,50.4,1.5,18999
BMW,M5,2016,Automatic,39200,Diesel,555,28.5,4.4,35995
VW,Jetta,2017,Manual,15899,Diesel,20,67.3,2,10495
Toyota,Avensis,2017,Manual,35650,Petrol,145,47.1,1.8,12995
Audi,Q8,2019,Semi-Auto,5415,Diesel,145,33.6,3,55970
Ford,Edge,2016,Manual,28366,Diesel,160,48.7,2,17500
Toyota,PROACE VERSO,2019,Automatic,240,Diesel,145,38.7,2,27998
VW,CC,2016,Semi-Auto,29000,Diesel,150,53.3,2,11250
Hyundai,IX20,2015,Manual,27399,Petrol,125,50.4,1.4,7699
Ford,Galaxy,2016,Manual,36209,Diesel,125,56.5,2,16499
Skoda,Scala,2020,Manual,100,Petrol,150,50.4,1,17980
Vauxhall,GTC,2016,Manual,14682,Petrol,260,36.2,2,15491
BMW,X4,2019,Semi-Auto,7310,Diesel,145,40.9,3,39450
Ford,Puma,2020,Manual,1850,Petrol,145,49.6,1,23499
Hyundai,I40,2013,Manual,50438,Diesel,30,62.8,1.7,6995
Hyundai,Santa Fe,2017,Semi-Auto,11175,Diesel,145,42.8,2.2,20550
Skoda,Scala,2019,Manual,4050,Diesel,145,49.6,1,14999
Ford,Edge,2019,Semi-Auto,10,Diesel,145,37.2,2,33000
Toyota,Avensis,2018,Manual,32236,Diesel,145,67.3,1.6,12995
Ford,Galaxy,2016,Automatic,40874,Petrol,260,35.8,2,22000
Skoda,Rapid,2013,Semi-Auto,25542,Petrol,145,35.3,1.4,6641
Hyundai,I40,2017,Manual,8613,Diesel,145,65.7,1.7,13751
Ford,Grand C-MAX,2016,Automatic,36541,Diesel,30,58.9,1.5,8750
Ford,Mustang,2017,Semi-Auto,23179,Petrol,570,23.5,5,28000
VW,CC,2012,Manual,98000,Diesel,30,60.1,2,6695
Mercedes,SLK,2013,Automatic,49284,Petrol,200,43.5,2,10857
Ford,Edge,2017,Semi-Auto,34399,Diesel,160,48.7,2,20450
VW,Scirocco,2015,Semi-Auto,35845,Diesel,125,53.3,2,14295
Ford,Edge,2019,Automatic,15012,Diesel,145,37.2,2,30990
Ford,KA,2008,Manual,63000,Petrol,160,45.6,1.3,1795
Audi,RS3,2020,Automatic,320,Petrol,145,29.7,2.5,42490
BMW,6 Series,2020,Semi-Auto,6,Diesel,145,53.3,3,36850
Skoda,Scala,2020,Manual,1656,Petrol,145,50.4,1,14995
Toyota,Avensis,2017,Automatic,14824,Petrol,145,46.3,1.8,13295
Vauxhall,Zafira Tourer,2017,Manual,6527,Petrol,150,41.5,1.4,12190
Mercedes,CLS Class,2016,Automatic,19366,Diesel,165,51.4,3,22315
Vauxhall,Combo Life,2018,Manual,3105,Diesel,145,53.3,1.5,13550
Skoda,Yeti,2011,Manual,102000,Diesel,205,47.1,2,4795
Toyota,Land Cruiser,2019,Semi-Auto,8967,Diesel,150,30.1,2.8,45995
Mercedes,S Class,2015,Automatic,33462,Diesel,205,48.7,3,26578
BMW,X6,2016,Semi-Auto,29211,Diesel,205,47.1,3,20950
Ford,Grand C-MAX,2017,Manual,14161,Diesel,30,64.2,1.5,10998
Ford,Edge,2016,Manual,48585,Diesel,160,48.7,2,17500
Mercedes,GL Class,2014,Automatic,55000,Petrol,570,23,5.5,35989
Ford,KA,2013,Manual,32900,Petrol,30,57.7,1.2,4495
Mercedes,CLS Class,2017,Automatic,21494,Diesel,165,51.4,3,22646
Ford,Grand Tourneo Connect,2017,Manual,14801,Diesel,30,64.2,1.5,14698
Skoda,Kamiq,2019,Manual,500,Petrol,150,47.9,1,17995
Toyota,GT86,2018,Manual,15525,Petrol,150,36.2,2,19995
VW,Arteon,2019,Manual,41,Diesel,145,52.3,2,27998
Audi,A8,2015,Automatic,35361,Diesel,200,48.7,3,19230
Vauxhall,GTC,2017,Manual,26738,Petrol,150,47.1,1.4,11395
BMW,X6,2015,Semi-Auto,55912,Diesel,200,47.1,3,23162
VW,Shuttle,2019,Semi-Auto,12699,Diesel,145,32.8,2,26490
Hyundai,Santa Fe,2016,Semi-Auto,34812,Diesel,235,42.2,2.2,18680
Hyundai,I800,2019,Manual,3844,Diesel,145,31.7,2.5,17750
Hyundai,I800,2019,Manual,14329,Diesel,150,31.7,2.5,18490
Mercedes,M Class,2014,Semi-Auto,71657,Diesel,200,44.8,2.1,15998
Skoda,Yeti,2016,Manual,36761,Diesel,30,62.8,2,9998
Skoda,Yeti,2015,Manual,50866,Diesel,145,55.4,2,11499
BMW,7 Series,2017,Semi-Auto,22879,Petrol,205,40.4,3,30998
BMW,M4,2020,Semi-Auto,3000,Petrol,150,28.5,3,59999
BMW,6 Series,2016,Automatic,62156,Diesel,200,49.6,3,17490
Ford,KA,2017,Manual,32082,Petrol,30,57.7,1.2,7000
Toyota,GT86,2019,Semi-Auto,913,Petrol,145,32.8,2,23998
Ford,Grand C-MAX,2016,Automatic,34045,Diesel,125,56.5,2,10499
BMW,Z4,2019,Semi-Auto,6000,Petrol,145,38.7,2,32989
Ford,Fusion,2010,Manual,96000,Diesel,30,62.8,1.4,2495
VW,Caravelle,2013,Automatic,85515,Diesel,300,37.2,2,19990
VW,Scirocco,2016,Manual,36000,Diesel,20,55.4,2,13490
BMW,Z4,2020,Semi-Auto,10,Petrol,145,38.7,2,30990
VW,Scirocco,2015,Manual,50183,Diesel,20,55.4,2,11998
Vauxhall,Agila,2013,Manual,21461,Petrol,30,55.4,1.2,4391
Mercedes,CLS Class,2016,Semi-Auto,34056,Diesel,160,51.4,3,21398
Mercedes,S Class,2019,Automatic,3715,Diesel,145,52.3,2.9,54994
Hyundai,IX20,2013,Automatic,26289,Petrol,200,43.6,1.6,7250
Mercedes,CLS Class,2019,Semi-Auto,6465,Diesel,145,47.9,2.9,44999
Mercedes,V Class,2019,Semi-Auto,4823,Diesel,145,45.6,2.2,39995
